longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.3,33.23,13.0,3619.0,791.0,1759.0,806.0,2.765,136942.0,<1H OCEAN
-118.15,33.94,37.0,1594.0,321.0,1003.0,323.0,3.3289,212727.0,<1H OCEAN
-118.11,34.15,40.0,1950.0,509.0,1038.0,438.0,2.6172,187665.0,<1H OCEAN
-117.1,32.74,30.0,1772.0,500.0,1389.0,447.0,2.3641,114438.0,NEAR OCEAN
-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518,197308.0,<1H OCEAN
-118.14,34.06,37.0,1339.0,258.0,706.0,238.0,4.7569,225662.0,<1H OCEAN
-118.27,34.0,43.0,1638.0,434.0,1213.0,390.0,1.3403,105859.0,<1H OCEAN
-118.31,33.67,42.0,1297.0,246.0,611.0,242.0,5.3074,353463.22,NEAR OCEAN
-122.23,40.57,18.0,1633.0,243.0,750.0,252.0,5.1585,185265.0,INLAND
-117.04,32.58,14.0,2355.0,406.0,1883.0,401.0,5.0311,159738.0,NEAR OCEAN
-118.51,34.0,52.0,1241.0,502.0,679.0,459.0,2.3098,365705.16,<1H OCEAN
-118.09,33.74,44.0,1671.0,390.0,871.0,367.0,4.6369,394497.13,NEAR OCEAN
-118.93,36.19,30.0,2685.0,546.0,951.0,523.0,2.6184,77132.0,INLAND
-117.22,32.75,26.0,696.0,185.0,384.0,184.0,2.6121,213735.02,NEAR OCEAN
-122.04,37.62,35.0,1032.0,173.0,453.0,176.0,6.396,357131.04,NEAR BAY
-117.22,34.07,8.0,3065.0,692.0,1440.0,666.0,3.2368,112869.0,INLAND
-117.13,34.24,17.0,2828.0,506.0,673.0,274.0,5.2563,159085.01,INLAND
-117.13,32.7,48.0,786.0,230.0,917.0,231.0,1.875,88726.0,NEAR OCEAN
-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,463226.58,NEAR BAY
-118.24,33.96,34.0,1724.0,432.0,1876.0,416.0,2.1078,107050.0,<1H OCEAN
-119.08,35.32,8.0,11609.0,2141.0,5696.0,2100.0,5.0012,149554.0,INLAND
-119.29,34.28,38.0,2387.0,748.0,1537.0,741.0,2.3147,197808.0,NEAR OCEAN
-118.26,34.01,47.0,1269.0,323.0,1628.0,325.0,1.5089,112279.0,<1H OCEAN
-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,465690.65,NEAR BAY
-117.13,32.58,27.0,2511.0,615.0,1427.0,576.0,3.1645,152469.01,NEAR OCEAN
-119.67,36.33,19.0,1241.0,244.0,850.0,237.0,2.9375,71201.0,INLAND
-122.43,37.81,39.0,3275.0,837.0,1137.0,725.0,3.7679,418408.5,NEAR BAY
-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,117176.0,INLAND
-118.36,33.86,37.0,1768.0,314.0,802.0,290.0,5.0784,303317.03,<1H OCEAN
-118.33,33.92,23.0,969.0,288.0,670.0,251.0,3.267,180418.0,<1H OCEAN
-118.79,34.14,7.0,3003.0,504.0,1143.0,466.0,5.8548,375760.12,NEAR OCEAN
-117.82,34.13,27.0,3770.0,573.0,1606.0,562.0,6.1321,247036.01,INLAND
-114.57,33.57,20.0,1454.0,326.0,624.0,262.0,1.925,61315.0,INLAND
-118.08,34.13,46.0,1238.0,147.0,377.0,145.0,8.4546,471141.58,INLAND
-117.72,34.1,32.0,3241.0,895.0,1592.0,810.0,2.4952,137871.0,INLAND
-118.25,33.91,36.0,1950.0,365.0,1125.0,374.0,3.1111,128879.0,<1H OCEAN
-121.71,38.56,20.0,8627.0,1516.0,4071.0,1466.0,4.2198,194368.0,INLAND
-122.02,38.02,44.0,1465.0,247.0,817.0,237.0,4.8693,205596.0,NEAR BAY
-122.08,37.39,4.0,2292.0,,1050.0,584.0,4.8036,289966.05,NEAR BAY
-117.16,32.74,27.0,2335.0,604.0,982.0,590.0,3.1921,240344.05,NEAR OCEAN
-118.37,34.24,40.0,1283.0,246.0,594.0,236.0,4.1121,210445.0,<1H OCEAN
-118.31,34.0,47.0,1551.0,362.0,1329.0,322.0,1.9792,112214.0,<1H OCEAN
-120.48,37.29,17.0,2266.0,693.0,3200.0,664.0,1.5635,74398.0,INLAND
-122.54,37.99,32.0,2236.0,348.0,818.0,330.0,7.3521,409721.25,NEAR BAY
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,122933.0,NEAR OCEAN
-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,185788.0,<1H OCEAN
-120.44,34.93,15.0,868.0,244.0,1133.0,253.0,2.0995,110177.0,<1H OCEAN
-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,194331.0,<1H OCEAN
-117.05,32.76,37.0,4879.0,906.0,2076.0,871.0,3.6625,164137.0,NEAR OCEAN
-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972,340867.02,NEAR OCEAN
-122.53,38.01,27.0,3121.0,531.0,1318.0,489.0,5.4781,295012.01,NEAR BAY
-118.39,34.16,20.0,4084.0,1062.0,1637.0,987.0,3.2388,327839.02,<1H OCEAN
-118.2,34.12,52.0,1580.0,426.0,1462.0,406.0,3.3326,171197.0,<1H OCEAN
-122.43,37.64,42.0,4091.0,757.0,1861.0,771.0,4.207,297698.0,NEAR OCEAN
-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,120990.0,INLAND
-122.09,37.41,8.0,1480.0,414.0,856.0,445.0,2.8203,204861.01,NEAR BAY
-121.9,37.3,39.0,3627.0,666.0,1531.0,635.0,4.537,269842.01,<1H OCEAN
-122.78,38.44,14.0,4143.0,656.0,1569.0,629.0,3.9766,204377.0,<1H OCEAN
-122.31,38.34,19.0,4187.0,684.0,1827.0,605.0,4.5293,198929.0,NEAR BAY
-117.74,34.02,33.0,2318.0,464.0,1904.0,451.0,3.7454,140598.0,INLAND
-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,362337.06,NEAR BAY
-118.85,34.21,29.0,2195.0,414.0,1360.0,401.0,3.4773,198009.0,<1H OCEAN
-122.37,38.33,29.0,1868.0,291.0,764.0,284.0,4.825,208611.0,NEAR BAY
-118.11,34.07,19.0,3215.0,907.0,3072.0,870.0,2.3393,193840.01,<1H OCEAN
-121.28,38.7,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,152761.0,INLAND
-118.1,34.08,37.0,2894.0,659.0,1977.0,636.0,2.543,187740.0,<1H OCEAN
-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,66510.0,INLAND
-118.37,33.95,32.0,1067.0,286.0,1053.0,277.0,2.8438,188962.0,<1H OCEAN
-122.42,37.8,52.0,3823.0,1040.0,1830.0,977.0,4.2458,488589.87,NEAR BAY
-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,282635.02,<1H OCEAN
-117.12,32.57,35.0,1450.0,256.0,930.0,286.0,2.6715,138634.0,NEAR OCEAN
-122.42,37.8,52.0,3067.0,870.0,2122.0,850.0,2.5603,270884.07,NEAR BAY
-119.25,35.78,27.0,1513.0,342.0,1346.0,323.0,2.7411,77677.0,INLAND
-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446,95285.0,INLAND
-118.45,33.99,52.0,1010.0,244.0,573.0,242.0,4.1861,336024.04,<1H OCEAN
-117.61,34.08,12.0,4427.0,,2400.0,843.0,4.7147,164243.0,INLAND
-117.96,33.93,15.0,2014.0,419.0,839.0,390.0,4.7446,212015.0,<1H OCEAN
-115.73,32.8,44.0,472.0,81.0,206.0,57.0,2.2083,83378.0,INLAND
-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,4.2344,298449.04,<1H OCEAN
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,218338.0,<1H OCEAN
-118.57,34.2,33.0,1759.0,311.0,943.0,315.0,5.223,243391.0,<1H OCEAN
-119.02,35.41,41.0,2221.0,516.0,1106.0,473.0,1.97,66991.0,INLAND
-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,92550.0,INLAND
-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,465280.62,NEAR BAY
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,187802.01,<1H OCEAN
-118.44,34.29,30.0,1632.0,401.0,1357.0,401.0,3.1588,174605.0,<1H OCEAN
-119.8,36.02,20.0,156.0,39.0,171.0,37.0,3.05,97622.0,INLAND
-119.77,36.78,36.0,3616.0,779.0,1994.0,786.0,2.5434,70877.0,INLAND
-118.28,33.97,38.0,1819.0,497.0,2110.0,499.0,1.6027,99098.0,<1H OCEAN
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,458895.54,<1H OCEAN
-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,349879.12,NEAR BAY
-121.56,39.08,26.0,1377.0,289.0,761.0,267.0,1.4934,60962.0,INLAND
-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,213966.0,<1H OCEAN
-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096,184758.02,NEAR BAY
-118.15,33.9,20.0,2850.0,737.0,1855.0,662.0,2.809,175795.0,<1H OCEAN
-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,435306.31,<1H OCEAN
-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,5.5714,269039.0,<1H OCEAN
-117.12,32.74,46.0,1898.0,441.0,978.0,439.0,3.2708,162395.0,NEAR OCEAN
-118.95,35.38,35.0,2220.0,388.0,906.0,373.0,3.5938,91218.0,INLAND
-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,334997.07,NEAR BAY
-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,133205.0,<1H OCEAN
-119.76,36.79,32.0,2463.0,468.0,1261.0,486.0,3.3281,88220.0,INLAND
-118.25,33.98,39.0,1553.0,461.0,2271.0,437.0,1.7378,102743.0,<1H OCEAN
-118.98,35.38,24.0,1807.0,465.0,1460.0,410.0,1.4786,51161.0,INLAND
-118.92,35.13,29.0,1297.0,262.0,909.0,253.0,1.9236,56468.0,INLAND
-118.21,33.8,44.0,1387.0,280.0,984.0,302.0,4.25,187507.0,NEAR OCEAN
-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,227013.0,<1H OCEAN
-119.96,35.99,25.0,1047.0,270.0,1505.0,286.0,2.0976,52937.0,INLAND
-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,249552.0,INLAND
-122.46,37.71,45.0,1799.0,394.0,1436.0,389.0,3.65,236006.0,NEAR OCEAN
-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,122930.0,INLAND
-118.07,33.96,30.0,928.0,230.0,913.0,214.0,2.6991,163352.0,<1H OCEAN
-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5,200556.0,<1H OCEAN
-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,236602.0,<1H OCEAN
-121.19,38.04,35.0,703.0,117.0,290.0,107.0,3.225,158471.0,INLAND
-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,239293.0,<1H OCEAN
-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,168476.0,<1H OCEAN
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,126726.0,NEAR BAY
-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,216553.05,NEAR BAY
-122.07,37.64,22.0,5861.0,1516.0,5436.0,1463.0,2.5158,179007.0,NEAR BAY
-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,115487.02,<1H OCEAN
-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,203450.0,<1H OCEAN
-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,326078.08,<1H OCEAN
-118.27,33.95,34.0,1261.0,315.0,1027.0,303.0,2.2946,101956.0,<1H OCEAN
-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,136623.0,INLAND
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,158386.0,NEAR BAY
-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,276748.0,<1H OCEAN
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,136030.0,INLAND
-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,97936.0,NEAR OCEAN
-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,181245.1,INLAND
-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,146252.0,INLAND
-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,319750.04,<1H OCEAN
-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,188327.0,<1H OCEAN
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,213385.0,<1H OCEAN
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,304200.03,NEAR BAY
-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,114370.0,INLAND
-121.92,37.3,36.0,2088.0,358.0,772.0,347.0,4.2762,289653.01,<1H OCEAN
-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375,313132.02,NEAR OCEAN
-119.01,35.37,33.0,821.0,181.0,579.0,172.0,1.2469,58071.0,INLAND
-117.67,33.49,15.0,2782.0,579.0,983.0,525.0,2.1935,209661.19,<1H OCEAN
-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,73284.94,INLAND
-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,304632.06,<1H OCEAN
-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,296673.01,NEAR BAY
-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062,230432.0,INLAND
-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,123475.0,INLAND
-118.22,34.09,36.0,1427.0,415.0,1835.0,410.0,2.48,154281.0,<1H OCEAN
-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,117067.0,NEAR OCEAN
-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,182570.0,<1H OCEAN
-117.94,34.04,36.0,1431.0,354.0,1367.0,334.0,3.5592,158252.0,<1H OCEAN
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,140289.0,INLAND
-118.37,34.16,25.0,2450.0,618.0,1054.0,578.0,3.6375,295010.01,<1H OCEAN
-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,136995.0,INLAND
-122.42,40.44,16.0,994.0,,495.0,181.0,2.1875,81406.0,INLAND
-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,67531.0,INLAND
-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,199091.0,<1H OCEAN
-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,186696.0,<1H OCEAN
-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,106590.0,INLAND
-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,97758.0,<1H OCEAN
-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,464979.6,<1H OCEAN
-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,97079.0,INLAND
-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,252157.0,NEAR OCEAN
-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,205142.01,<1H OCEAN
-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133,185401.0,<1H OCEAN
-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,262267.0,NEAR OCEAN
-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,133702.0,INLAND
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,119290.0,INLAND
-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,280935.05,NEAR OCEAN
-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492,118020.0,INLAND
-117.9,33.8,27.0,2176.0,442.0,1440.0,418.0,4.375,192712.0,<1H OCEAN
-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,163477.0,INLAND
-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,278047.01,<1H OCEAN
-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,276473.0,<1H OCEAN
-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,342586.04,NEAR OCEAN
-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,65078.99,INLAND
-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,204419.0,<1H OCEAN
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,339889.0,<1H OCEAN
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,66503.0,INLAND
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,131849.0,INLAND
-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,108474.0,INLAND
-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,124949.0,NEAR OCEAN
-116.92,32.86,11.0,2204.0,518.0,1472.0,497.0,2.3693,126591.0,<1H OCEAN
-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,274407.04,<1H OCEAN
-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,258002.11,NEAR BAY
-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,383799.1,NEAR OCEAN
-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,270476.01,NEAR OCEAN
-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,219901.0,<1H OCEAN
-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,157001.0,NEAR BAY
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,123899.0,INLAND
-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,387941.11,NEAR BAY
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,112060.0,INLAND
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,208798.0,<1H OCEAN
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,142835.0,INLAND
-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,93466.0,INLAND
-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,235392.01,<1H OCEAN
-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,211496.0,<1H OCEAN
-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,190299.01,<1H OCEAN
-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,145162.0,<1H OCEAN
-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,236353.0,<1H OCEAN
-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,110359.0,INLAND
-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,465649.49,NEAR BAY
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,143815.0,INLAND
-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,241208.02,<1H OCEAN
-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,285909.0,NEAR OCEAN
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,320716.03,<1H OCEAN
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,218639.0,NEAR BAY
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,196279.0,<1H OCEAN
-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,479685.78,<1H OCEAN
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,495580.94,<1H OCEAN
-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,193634.0,NEAR OCEAN
-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,300421.05,<1H OCEAN
-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,167970.01,<1H OCEAN
-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,293361.02,NEAR BAY
-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,295804.0,<1H OCEAN
-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,107539.0,INLAND
-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,353795.03,NEAR BAY
-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,87329.0,INLAND
-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,344482.01,INLAND
-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,101705.0,INLAND
-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,350780.13,NEAR BAY
-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,261554.01,NEAR OCEAN
-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,209375.0,<1H OCEAN
-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,88974.0,INLAND
-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,110667.0,INLAND
-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,77637.0,INLAND
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,157070.0,NEAR OCEAN
-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,92352.0,INLAND
-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,94176.98,INLAND
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,100403.0,INLAND
-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,178825.0,<1H OCEAN
-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,256762.01,<1H OCEAN
-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,178612.0,<1H OCEAN
-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,244567.0,<1H OCEAN
-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,269875.03,<1H OCEAN
-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,104096.0,INLAND
-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,207881.0,<1H OCEAN
-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,117534.0,INLAND
-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,189393.0,<1H OCEAN
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,319177.02,NEAR OCEAN
-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,75931.0,NEAR OCEAN
-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,189346.0,<1H OCEAN
-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,357039.07,NEAR BAY
-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,4.3833,136398.0,INLAND
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,86234.0,NEAR OCEAN
-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,146190.0,<1H OCEAN
-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,468923.57,<1H OCEAN
-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,164057.0,NEAR OCEAN
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,142786.0,<1H OCEAN
-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,125269.0,INLAND
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,159757.0,<1H OCEAN
-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,270630.06,<1H OCEAN
-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,131404.0,INLAND
-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,364173.07,<1H OCEAN
-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,278322.05,NEAR OCEAN
-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,285683.02,NEAR OCEAN
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,158988.0,<1H OCEAN
-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,480468.72,NEAR OCEAN
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,141893.0,NEAR BAY
-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,74223.0,INLAND
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,227495.0,<1H OCEAN
-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,147626.0,<1H OCEAN
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,438691.24,<1H OCEAN
-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,365405.17,<1H OCEAN
-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,192893.01,<1H OCEAN
-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,59572.0,INLAND
-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,197445.0,<1H OCEAN
-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,68202.0,INLAND
-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,180697.0,<1H OCEAN
-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,178556.0,<1H OCEAN
-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,129886.0,NEAR OCEAN
-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,120875.0,INLAND
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,243303.0,INLAND
-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,227676.01,NEAR OCEAN
-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,115784.0,INLAND
-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,72235.0,INLAND
-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,64809.0,INLAND
-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,453743.32,<1H OCEAN
-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,326004.0,<1H OCEAN
-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,119280.0,INLAND
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,134311.0,INLAND
-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,103842.0,INLAND
-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,79746.0,INLAND
-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,334997.05,<1H OCEAN
-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,105762.0,INLAND
-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,205355.0,<1H OCEAN
-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,153495.0,INLAND
-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,196513.0,NEAR BAY
-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,83934.0,INLAND
-117.35,33.97,27.0,3960.0,886.0,2807.0,838.0,3.024,107951.0,INLAND
-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,132616.0,<1H OCEAN
